"id","city_name","latitude","longitude","timestamp","curr_temperature"
750,Mirror Lake,40.701123,-110.887579,"2025-01-10 00:51:22",2.9
751,Lucin,41.346238,-113.905283,"2025-01-10 00:51:22",21.1
752,Brian Head,37.692681,-112.850196,"2025-01-10 00:51:23",9.3
753,Salt Lake City,40.400000,-111.850500,"2025-01-10 01:07:20",22.8
754,Kamas,40.640216,-111.280745,"2025-01-10 01:07:21",12.1
755,Mirror Lake,40.701123,-110.887579,"2025-01-10 01:07:22",2.9
756,Lucin,41.346238,-113.905283,"2025-01-10 01:07:23",21.1
757,Brian Head,37.692681,-112.850196,"2025-01-10 01:07:24",9.2
758,Salt Lake City,40.400000,-111.850500,"2025-01-10 01:46:59",22.0
759,Kamas,40.640216,-111.280745,"2025-01-10 01:46:59",11.2
760,Mirror Lake,40.701123,-110.887579,"2025-01-10 01:47:00",3.6
761,Lucin,41.346238,-113.905283,"2025-01-10 01:47:01",21.1
762,Brian Head,37.692681,-112.850196,"2025-01-10 01:47:02",9.5
763,Salt Lake City,40.400000,-111.850500,"2025-01-10 01:57:13",22.0
764,Kamas,40.640216,-111.280745,"2025-01-10 01:57:13",11.2
765,Mirror Lake,40.701123,-110.887579,"2025-01-10 01:57:14",3.6
766,Lucin,41.346238,-113.905283,"2025-01-10 01:57:15",21.1
767,Brian Head,37.692681,-112.850196,"2025-01-10 01:57:16",9.5
768,Salt Lake City,40.400000,-111.850500,"2025-01-10 02:08:21",22.0
769,Kamas,40.640216,-111.280745,"2025-01-10 02:08:22",11.3
770,Mirror Lake,40.701123,-110.887579,"2025-01-10 02:08:22",3.7
771,Lucin,41.346238,-113.905283,"2025-01-10 02:08:23",21.1
772,Brian Head,37.692681,-112.850196,"2025-01-10 02:08:24",9.8
773,Salt Lake City,40.400000,-111.850500,"2025-01-10 02:18:47",21.8
774,Kamas,40.640216,-111.280745,"2025-01-10 02:18:48",10.5
775,Mirror Lake,40.701123,-110.887579,"2025-01-10 02:18:49",3.7
776,Lucin,41.346238,-113.905283,"2025-01-10 02:18:50",21.0
777,Brian Head,37.692681,-112.850196,"2025-01-10 02:18:50",9.7
778,Salt Lake City,40.400000,-111.850500,"2025-01-10 02:24:44",21.8
779,Kamas,40.640216,-111.280745,"2025-01-10 02:24:45",10.5
780,Mirror Lake,40.701123,-110.887579,"2025-01-10 02:24:46",3.7
781,Lucin,41.346238,-113.905283,"2025-01-10 02:24:46",21.0
782,Brian Head,37.692681,-112.850196,"2025-01-10 02:24:47",9.7
783,Salt Lake City,40.400000,-111.850500,"2025-01-10 02:36:46",21.6
784,Kamas,40.640216,-111.280745,"2025-01-10 02:36:47",10.4
785,Mirror Lake,40.701123,-110.887579,"2025-01-10 02:36:47",4.0
786,Lucin,41.346238,-113.905283,"2025-01-10 02:36:48",20.8
787,Brian Head,37.692681,-112.850196,"2025-01-10 02:36:49",9.3
788,Salt Lake City,40.400000,-111.850500,"2025-01-10 02:42:45",21.6
789,Kamas,40.640216,-111.280745,"2025-01-10 02:42:45",10.4
790,Mirror Lake,40.701123,-110.887579,"2025-01-10 02:42:46",4.0
791,Lucin,41.346238,-113.905283,"2025-01-10 02:42:47",20.8
792,Brian Head,37.692681,-112.850196,"2025-01-10 02:42:48",9.3
793,Salt Lake City,40.400000,-111.850500,"2025-01-10 02:48:49",21.0
794,Kamas,40.640216,-111.280745,"2025-01-10 02:48:49",10.2
795,Mirror Lake,40.701123,-110.887579,"2025-01-10 02:48:50",3.7
796,Lucin,41.346238,-113.905283,"2025-01-10 02:48:51",20.3
797,Brian Head,37.692681,-112.850196,"2025-01-10 02:48:52",9.3
798,Salt Lake City,40.400000,-111.850500,"2025-01-10 03:09:21",20.6
799,Kamas,40.640216,-111.280745,"2025-01-10 03:09:22",10.5
800,Mirror Lake,40.701123,-110.887579,"2025-01-10 03:09:22",3.8
801,Lucin,41.346238,-113.905283,"2025-01-10 03:09:23",20.3
802,Brian Head,37.692681,-112.850196,"2025-01-10 03:09:24",9.0
803,Salt Lake City,40.400000,-111.850500,"2025-01-10 03:45:04",20.8
804,Kamas,40.640216,-111.280745,"2025-01-10 03:45:05",11.5
805,Mirror Lake,40.701123,-110.887579,"2025-01-10 03:45:05",4.6
806,Lucin,41.346238,-113.905283,"2025-01-10 03:45:06",19.9
807,Brian Head,37.692681,-112.850196,"2025-01-10 03:45:07",8.3
808,Salt Lake City,40.400000,-111.850500,"2025-01-10 04:10:21",20.7
809,Kamas,40.640216,-111.280745,"2025-01-10 04:10:22",11.5
810,Mirror Lake,40.701123,-110.887579,"2025-01-10 04:10:22",4.7
811,Lucin,41.346238,-113.905283,"2025-01-10 04:10:23",19.7
812,Brian Head,37.692681,-112.850196,"2025-01-10 04:10:24",8.4
813,Salt Lake City,40.400000,-111.850500,"2025-01-10 04:41:39",23.0
814,Kamas,40.640216,-111.280745,"2025-01-10 04:41:39",11.5
815,Mirror Lake,40.701123,-110.887579,"2025-01-10 04:41:40",5.7
816,Lucin,41.346238,-113.905283,"2025-01-10 04:41:41",19.2
817,Brian Head,37.692681,-112.850196,"2025-01-10 04:41:42",9.2
818,Salt Lake City,40.400000,-111.850500,"2025-01-10 04:49:47",22.5
819,Kamas,40.640216,-111.280745,"2025-01-10 04:49:48",11.5
820,Mirror Lake,40.701123,-110.887579,"2025-01-10 04:49:49",6.1
821,Lucin,41.346238,-113.905283,"2025-01-10 04:49:50",18.8
822,Brian Head,37.692681,-112.850196,"2025-01-10 04:49:51",9.5
823,Salt Lake City,40.400000,-111.850500,"2025-01-10 04:55:49",22.5
824,Kamas,40.640216,-111.280745,"2025-01-10 04:55:50",11.5
825,Mirror Lake,40.701123,-110.887579,"2025-01-10 04:55:51",6.1
826,Lucin,41.346238,-113.905283,"2025-01-10 04:55:51",18.8
827,Brian Head,37.692681,-112.850196,"2025-01-10 04:55:52",9.5
828,Salt Lake City,40.400000,-111.850500,"2025-01-10 05:11:21",23.0
829,Kamas,40.640216,-111.280745,"2025-01-10 05:11:22",11.7
830,Mirror Lake,40.701123,-110.887579,"2025-01-10 05:11:23",6.4
831,Lucin,41.346238,-113.905283,"2025-01-10 05:11:24",18.7
832,Brian Head,37.692681,-112.850196,"2025-01-10 05:11:25",10.1
833,Salt Lake City,40.400000,-111.850500,"2025-01-10 06:00:02",20.3
834,Kamas,40.640216,-111.280745,"2025-01-10 06:00:02",12.5
835,Mirror Lake,40.701123,-110.887579,"2025-01-10 06:00:03",7.4
836,Lucin,41.346238,-113.905283,"2025-01-10 06:00:04",18.3
837,Brian Head,37.692681,-112.850196,"2025-01-10 06:00:05",11.3
838,Salt Lake City,40.400000,-111.850500,"2025-01-10 06:12:21",20.3
839,Kamas,40.640216,-111.280745,"2025-01-10 06:12:21",12.5
840,Mirror Lake,40.701123,-110.887579,"2025-01-10 06:12:22",7.4
841,Lucin,41.346238,-113.905283,"2025-01-10 06:12:23",18.3
842,Brian Head,37.692681,-112.850196,"2025-01-10 06:12:24",11.3
843,Salt Lake City,40.400000,-111.850500,"2025-01-10 06:55:18",20.6
844,Kamas,40.640216,-111.280745,"2025-01-10 06:55:18",13.1
845,Mirror Lake,40.701123,-110.887579,"2025-01-10 06:55:19",8.2
846,Lucin,41.346238,-113.905283,"2025-01-10 06:55:20",18.2
847,Brian Head,37.692681,-112.850196,"2025-01-10 06:55:21",11.5
848,Salt Lake City,40.400000,-111.850500,"2025-01-10 07:13:21",20.6
849,Kamas,40.640216,-111.280745,"2025-01-10 07:13:22",13.1
850,Mirror Lake,40.701123,-110.887579,"2025-01-10 07:13:22",8.3
851,Lucin,41.346238,-113.905283,"2025-01-10 07:13:23",18.2
852,Brian Head,37.692681,-112.850196,"2025-01-10 07:13:24",11.6
853,Salt Lake City,40.400000,-111.850500,"2025-01-10 07:51:08",20.5
854,Kamas,40.640216,-111.280745,"2025-01-10 07:51:09",13.0
855,Mirror Lake,40.701123,-110.887579,"2025-01-10 07:51:10",9.0
856,Lucin,41.346238,-113.905283,"2025-01-10 07:51:10",18.6
857,Brian Head,37.692681,-112.850196,"2025-01-10 07:51:11",12.4
858,Salt Lake City,40.400000,-111.850500,"2025-01-10 08:13:50",19.9
859,Kamas,40.640216,-111.280745,"2025-01-10 08:13:51",12.2
860,Mirror Lake,40.701123,-110.887579,"2025-01-10 08:13:52",8.9
861,Lucin,41.346238,-113.905283,"2025-01-10 08:13:53",18.4
862,Brian Head,37.692681,-112.850196,"2025-01-10 08:13:54",13.0
863,Salt Lake City,40.400000,-111.850500,"2025-01-10 08:24:32",20.2
864,Kamas,40.640216,-111.280745,"2025-01-10 08:24:33",12.5
865,Mirror Lake,40.701123,-110.887579,"2025-01-10 08:24:33",9.4
866,Lucin,41.346238,-113.905283,"2025-01-10 08:24:34",17.6
867,Brian Head,37.692681,-112.850196,"2025-01-10 08:24:35",13.6
868,Salt Lake City,40.400000,-111.850500,"2025-01-10 09:18:51",23.7
869,Kamas,40.640216,-111.280745,"2025-01-10 09:18:52",13.1
870,Mirror Lake,40.701123,-110.887579,"2025-01-10 09:18:52",15.3
871,Lucin,41.346238,-113.905283,"2025-01-10 09:18:53",19.3
872,Brian Head,37.692681,-112.850196,"2025-01-10 09:18:54",17.4
873,Salt Lake City,40.400000,-111.850500,"2025-01-10 10:01:00",26.2
874,Kamas,40.640216,-111.280745,"2025-01-10 10:01:01",16.8
875,Mirror Lake,40.701123,-110.887579,"2025-01-10 10:01:02",19.5
876,Lucin,41.346238,-113.905283,"2025-01-10 10:01:03",22.4
877,Brian Head,37.692681,-112.850196,"2025-01-10 10:01:04",20.5
878,Salt Lake City,40.400000,-111.850500,"2025-01-10 10:10:13",26.2
879,Kamas,40.640216,-111.280745,"2025-01-10 10:10:18",16.8
880,Mirror Lake,40.701123,-110.887579,"2025-01-10 10:10:19",19.5
881,Lucin,41.346238,-113.905283,"2025-01-10 10:10:20",22.4
882,Brian Head,37.692681,-112.850196,"2025-01-10 10:10:21",20.5
883,Salt Lake City,40.400000,-111.850500,"2025-01-10 10:15:58",27.1
884,Kamas,40.640216,-111.280745,"2025-01-10 10:15:59",18.8
885,Mirror Lake,40.701123,-110.887579,"2025-01-10 10:16:00",20.5
886,Lucin,41.346238,-113.905283,"2025-01-10 10:16:01",23.2
887,Brian Head,37.692681,-112.850196,"2025-01-10 10:16:01",21.4
888,Salt Lake City,40.400000,-111.850500,"2025-01-10 10:24:38",27.1
889,Kamas,40.640216,-111.280745,"2025-01-10 10:24:38",18.8
890,Mirror Lake,40.701123,-110.887579,"2025-01-10 10:24:39",20.5
891,Lucin,41.346238,-113.905283,"2025-01-10 10:24:40",23.2
892,Brian Head,37.692681,-112.850196,"2025-01-10 10:24:41",21.4
893,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:22:41",30.1
894,Kamas,40.640216,-111.280745,"2025-01-10 11:22:42",22.5
895,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:22:43",23.8
896,Lucin,41.346238,-113.905283,"2025-01-10 11:22:43",28.1
897,Brian Head,37.692681,-112.850196,"2025-01-10 11:22:44",24.6
898,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:32:24",30.5
899,Kamas,40.640216,-111.280745,"2025-01-10 11:32:25",23.1
900,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:32:26",24.3
901,Lucin,41.346238,-113.905283,"2025-01-10 11:32:27",29.1
902,Brian Head,37.692681,-112.850196,"2025-01-10 11:32:28",25.4
903,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:37:29",30.5
904,Kamas,40.640216,-111.280745,"2025-01-10 11:37:30",23.1
905,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:37:31",24.3
906,Lucin,41.346238,-113.905283,"2025-01-10 11:37:32",29.1
907,Brian Head,37.692681,-112.850196,"2025-01-10 11:37:32",25.4
908,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:42:33",30.5
909,Kamas,40.640216,-111.280745,"2025-01-10 11:42:34",23.1
910,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:42:35",24.3
911,Lucin,41.346238,-113.905283,"2025-01-10 11:42:36",29.1
912,Brian Head,37.692681,-112.850196,"2025-01-10 11:42:36",25.4
913,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:47:38",31.1
914,Kamas,40.640216,-111.280745,"2025-01-10 11:47:39",23.7
915,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:47:40",25.0
916,Lucin,41.346238,-113.905283,"2025-01-10 11:47:40",30.1
917,Brian Head,37.692681,-112.850196,"2025-01-10 11:47:41",25.8
918,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:52:42",31.1
919,Kamas,40.640216,-111.280745,"2025-01-10 11:52:43",23.7
920,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:52:44",25.0
921,Lucin,41.346238,-113.905283,"2025-01-10 11:52:45",30.1
922,Brian Head,37.692681,-112.850196,"2025-01-10 11:52:45",25.8
923,Salt Lake City,40.400000,-111.850500,"2025-01-10 11:57:46",31.1
924,Kamas,40.640216,-111.280745,"2025-01-10 11:57:47",23.7
925,Mirror Lake,40.701123,-110.887579,"2025-01-10 11:57:48",25.0
926,Lucin,41.346238,-113.905283,"2025-01-10 11:57:49",30.1
927,Brian Head,37.692681,-112.850196,"2025-01-10 11:57:50",25.8
928,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:02:50",31.7
929,Kamas,40.640216,-111.280745,"2025-01-10 12:02:51",23.9
930,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:02:52",25.3
931,Lucin,41.346238,-113.905283,"2025-01-10 12:02:53",30.8
932,Brian Head,37.692681,-112.850196,"2025-01-10 12:02:54",26.2
933,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:07:55",31.7
934,Kamas,40.640216,-111.280745,"2025-01-10 12:07:55",23.9
935,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:07:56",25.3
936,Lucin,41.346238,-113.905283,"2025-01-10 12:07:57",30.8
937,Brian Head,37.692681,-112.850196,"2025-01-10 12:07:58",26.2
938,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:34:35",32.9
939,Kamas,40.640216,-111.280745,"2025-01-10 12:34:35",24.7
940,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:34:36",25.5
941,Lucin,41.346238,-113.905283,"2025-01-10 12:34:37",32.6
942,Brian Head,37.692681,-112.850196,"2025-01-10 12:34:38",26.8
943,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:39:39",32.9
944,Kamas,40.640216,-111.280745,"2025-01-10 12:39:39",24.7
945,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:39:40",25.5
946,Lucin,41.346238,-113.905283,"2025-01-10 12:39:41",32.6
947,Brian Head,37.692681,-112.850196,"2025-01-10 12:39:42",26.8
948,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:44:43",32.4
949,Kamas,40.640216,-111.280745,"2025-01-10 12:44:44",24.8
950,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:44:44",25.2
951,Lucin,41.346238,-113.905283,"2025-01-10 12:44:45",32.0
952,Brian Head,37.692681,-112.850196,"2025-01-10 12:44:46",26.3
953,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:49:47",32.8
954,Kamas,40.640216,-111.280745,"2025-01-10 12:49:48",25.0
955,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:49:49",25.3
956,Lucin,41.346238,-113.905283,"2025-01-10 12:49:49",32.6
957,Brian Head,37.692681,-112.850196,"2025-01-10 12:49:50",26.6
958,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:54:51",32.8
959,Kamas,40.640216,-111.280745,"2025-01-10 12:54:52",25.0
960,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:54:53",25.3
961,Lucin,41.346238,-113.905283,"2025-01-10 12:54:53",32.6
962,Brian Head,37.692681,-112.850196,"2025-01-10 12:54:54",26.6
963,Salt Lake City,40.400000,-111.850500,"2025-01-10 12:59:55",32.8
964,Kamas,40.640216,-111.280745,"2025-01-10 12:59:56",25.0
965,Mirror Lake,40.701123,-110.887579,"2025-01-10 12:59:57",25.3
966,Lucin,41.346238,-113.905283,"2025-01-10 12:59:58",32.6
967,Brian Head,37.692681,-112.850196,"2025-01-10 12:59:58",26.6
968,Salt Lake City,40.400000,-111.850500,"2025-01-10 13:05:00",33.3
969,Kamas,40.640216,-111.280745,"2025-01-10 13:05:01",25.6
970,Mirror Lake,40.701123,-110.887579,"2025-01-10 13:05:01",25.4
971,Lucin,41.346238,-113.905283,"2025-01-10 13:05:02",33.2
972,Brian Head,37.692681,-112.850196,"2025-01-10 13:05:03",28.1
973,Salt Lake City,40.400000,-111.850500,"2025-01-10 13:10:04",33.3
974,Kamas,40.640216,-111.280745,"2025-01-10 13:10:05",25.6
975,Mirror Lake,40.701123,-110.887579,"2025-01-10 13:10:06",25.4
976,Lucin,41.346238,-113.905283,"2025-01-10 13:10:06",33.2
977,Brian Head,37.692681,-112.850196,"2025-01-10 13:10:07",28.1
978,Salt Lake City,40.400000,-111.850500,"2025-01-10 13:40:44",34.1
979,Kamas,40.640216,-111.280745,"2025-01-10 13:40:45",26.4
980,Mirror Lake,40.701123,-110.887579,"2025-01-10 13:40:45",25.9
981,Lucin,41.346238,-113.905283,"2025-01-10 13:40:46",34.0
982,Brian Head,37.692681,-112.850196,"2025-01-10 13:40:47",31.2
983,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:06:02",35.3
984,Kamas,40.640216,-111.280745,"2025-01-10 14:06:03",27.0
985,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:06:03",26.1
986,Lucin,41.346238,-113.905283,"2025-01-10 14:06:04",34.6
987,Brian Head,37.692681,-112.850196,"2025-01-10 14:06:05",32.7
988,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:11:57",35.3
989,Kamas,40.640216,-111.280745,"2025-01-10 14:11:58",27.0
990,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:11:59",26.1
991,Lucin,41.346238,-113.905283,"2025-01-10 14:12:00",34.6
992,Brian Head,37.692681,-112.850196,"2025-01-10 14:12:01",32.7
993,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:17:02",35.6
994,Kamas,40.640216,-111.280745,"2025-01-10 14:17:03",27.2
995,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:17:04",25.9
996,Lucin,41.346238,-113.905283,"2025-01-10 14:17:05",34.7
997,Brian Head,37.692681,-112.850196,"2025-01-10 14:17:06",33.4
998,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:22:57",35.6
999,Kamas,40.640216,-111.280745,"2025-01-10 14:22:58",27.2
1000,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:22:59",25.9
1001,Lucin,41.346238,-113.905283,"2025-01-10 14:23:00",34.7
1002,Brian Head,37.692681,-112.850196,"2025-01-10 14:23:01",33.4
1003,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:28:02",35.6
1004,Kamas,40.640216,-111.280745,"2025-01-10 14:28:02",27.2
1005,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:28:03",25.9
1006,Lucin,41.346238,-113.905283,"2025-01-10 14:28:04",34.7
1007,Brian Head,37.692681,-112.850196,"2025-01-10 14:28:05",33.4
1008,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:34:00",35.9
1009,Kamas,40.640216,-111.280745,"2025-01-10 14:34:01",27.2
1010,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:34:02",25.7
1011,Lucin,41.346238,-113.905283,"2025-01-10 14:34:03",34.9
1012,Brian Head,37.692681,-112.850196,"2025-01-10 14:34:04",33.4
1013,Salt Lake City,40.400000,-111.850500,"2025-01-10 14:48:02",36.0
1014,Kamas,40.640216,-111.280745,"2025-01-10 14:48:03",27.5
1015,Mirror Lake,40.701123,-110.887579,"2025-01-10 14:48:04",25.6
1016,Lucin,41.346238,-113.905283,"2025-01-10 14:48:04",35.0
1017,Brian Head,37.692681,-112.850196,"2025-01-10 14:48:05",33.5
1018,Salt Lake City,40.400000,-111.850500,"2025-01-10 15:04:13",36.1
1019,Kamas,40.640216,-111.280745,"2025-01-10 15:04:14",27.5
1020,Mirror Lake,40.701123,-110.887579,"2025-01-10 15:04:14",25.4
1021,Lucin,41.346238,-113.905283,"2025-01-10 15:04:15",34.9
1022,Brian Head,37.692681,-112.850196,"2025-01-10 15:04:16",33.0
1023,Salt Lake City,40.400000,-111.850500,"2025-01-10 15:09:59",36.1
1024,Kamas,40.640216,-111.280745,"2025-01-10 15:10:00",27.5
1025,Mirror Lake,40.701123,-110.887579,"2025-01-10 15:10:01",25.4
1026,Lucin,41.346238,-113.905283,"2025-01-10 15:10:02",34.9
1027,Brian Head,37.692681,-112.850196,"2025-01-10 15:10:03",33.0
1028,Salt Lake City,40.400000,-111.850500,"2025-01-10 15:15:59",36.2
1029,Kamas,40.640216,-111.280745,"2025-01-10 15:16:00",27.6
1030,Mirror Lake,40.701123,-110.887579,"2025-01-10 15:16:01",25.4
1031,Lucin,41.346238,-113.905283,"2025-01-10 15:16:01",35.0
1032,Brian Head,37.692681,-112.850196,"2025-01-10 15:16:02",32.9
1033,Salt Lake City,40.400000,-111.850500,"2025-01-10 15:45:09",35.9
1034,Kamas,40.640216,-111.280745,"2025-01-10 15:45:09",27.8
1035,Mirror Lake,40.701123,-110.887579,"2025-01-10 15:45:10",26.1
1036,Lucin,41.346238,-113.905283,"2025-01-10 15:45:11",35.6
1037,Brian Head,37.692681,-112.850196,"2025-01-10 15:45:12",31.8
1038,Salt Lake City,40.400000,-111.850500,"2025-01-10 16:05:13",36.1
1039,Kamas,40.640216,-111.280745,"2025-01-10 16:05:14",27.6
1040,Mirror Lake,40.701123,-110.887579,"2025-01-10 16:05:15",25.8
1041,Lucin,41.346238,-113.905283,"2025-01-10 16:05:15",35.4
1042,Brian Head,37.692681,-112.850196,"2025-01-10 16:05:16",31.8
1043,Salt Lake City,40.400000,-111.850500,"2025-01-10 16:41:12",35.8
1044,Kamas,40.640216,-111.280745,"2025-01-10 16:41:12",27.1
1045,Mirror Lake,40.701123,-110.887579,"2025-01-10 16:41:13",23.8
1046,Lucin,41.346238,-113.905283,"2025-01-10 16:41:14",35.1
1047,Brian Head,37.692681,-112.850196,"2025-01-10 16:41:15",31.6
1048,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:06:13",33.4
1049,Kamas,40.640216,-111.280745,"2025-01-10 17:06:14",26.7
1050,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:06:15",20.9
1051,Lucin,41.346238,-113.905283,"2025-01-10 17:06:15",34.6
1052,Brian Head,37.692681,-112.850196,"2025-01-10 17:06:16",30.4
1053,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:14:44",33.4
1054,Kamas,40.640216,-111.280745,"2025-01-10 17:14:45",26.7
1055,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:14:45",20.9
1056,Lucin,41.346238,-113.905283,"2025-01-10 17:14:46",34.6
1057,Brian Head,37.692681,-112.850196,"2025-01-10 17:14:47",30.4
1058,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:28:46",32.4
1059,Kamas,40.640216,-111.280745,"2025-01-10 17:28:46",26.6
1060,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:28:47",19.9
1061,Lucin,41.346238,-113.905283,"2025-01-10 17:28:49",34.3
1062,Brian Head,37.692681,-112.850196,"2025-01-10 17:28:49",28.8
1063,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:33:51",32.5
1064,Kamas,40.640216,-111.280745,"2025-01-10 17:33:51",27.2
1065,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:33:52",19.1
1066,Lucin,41.346238,-113.905283,"2025-01-10 17:33:53",33.4
1067,Brian Head,37.692681,-112.850196,"2025-01-10 17:33:54",28.1
1068,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:38:55",32.5
1069,Kamas,40.640216,-111.280745,"2025-01-10 17:38:56",27.2
1070,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:38:56",19.1
1071,Lucin,41.346238,-113.905283,"2025-01-10 17:38:57",33.4
1072,Brian Head,37.692681,-112.850196,"2025-01-10 17:38:58",28.1
1073,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:44:14",32.5
1074,Kamas,40.640216,-111.280745,"2025-01-10 17:44:15",27.2
1075,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:44:16",19.1
1076,Lucin,41.346238,-113.905283,"2025-01-10 17:44:17",33.4
1077,Brian Head,37.692681,-112.850196,"2025-01-10 17:44:17",28.1
1078,Salt Lake City,40.400000,-111.850500,"2025-01-10 17:56:47",32.6
1079,Kamas,40.640216,-111.280745,"2025-01-10 17:56:48",27.5
1080,Mirror Lake,40.701123,-110.887579,"2025-01-10 17:56:49",18.6
1081,Lucin,41.346238,-113.905283,"2025-01-10 17:56:50",32.0
1082,Brian Head,37.692681,-112.850196,"2025-01-10 17:56:51",27.3
1083,Salt Lake City,40.400000,-111.850500,"2025-01-10 18:01:56",32.8
1084,Kamas,40.640216,-111.280745,"2025-01-10 18:01:57",27.8
1085,Mirror Lake,40.701123,-110.887579,"2025-01-10 18:01:57",18.6
1086,Lucin,41.346238,-113.905283,"2025-01-10 18:01:58",32.4
1087,Brian Head,37.692681,-112.850196,"2025-01-10 18:01:59",26.9
1088,Salt Lake City,40.400000,-111.850500,"2025-01-10 18:08:57",32.8
1089,Kamas,40.640216,-111.280745,"2025-01-10 18:08:57",27.8
1090,Mirror Lake,40.701123,-110.887579,"2025-01-10 18:08:58",18.6
1091,Lucin,41.346238,-113.905283,"2025-01-10 18:08:59",32.4
1092,Brian Head,37.692681,-112.850196,"2025-01-10 18:09:00",26.9
1093,Salt Lake City,40.400000,-111.850500,"2025-01-10 18:23:13",32.1
1094,Kamas,40.640216,-111.280745,"2025-01-10 18:23:13",28.0
1095,Mirror Lake,40.701123,-110.887579,"2025-01-10 18:23:14",16.8
1096,Lucin,41.346238,-113.905283,"2025-01-10 18:23:15",31.3
1097,Brian Head,37.692681,-112.850196,"2025-01-10 18:23:16",26.8
1098,Salt Lake City,40.400000,-111.850500,"2025-01-10 18:30:39",32.5
1099,Kamas,40.640216,-111.280745,"2025-01-10 18:30:40",28.2
1100,Mirror Lake,40.701123,-110.887579,"2025-01-10 18:30:41",16.7
1101,Lucin,41.346238,-113.905283,"2025-01-10 18:30:41",31.4
1102,Brian Head,37.692681,-112.850196,"2025-01-10 18:30:42",26.6
1103,Salt Lake City,40.400000,-111.850500,"2025-01-10 19:11:29",32.8
1104,Kamas,40.640216,-111.280745,"2025-01-10 19:11:29",28.4
1105,Mirror Lake,40.701123,-110.887579,"2025-01-10 19:11:30",17.6
1106,Lucin,41.346238,-113.905283,"2025-01-10 19:11:31",31.5
1107,Brian Head,37.692681,-112.850196,"2025-01-10 19:11:32",26.2
1108,Salt Lake City,40.400000,-111.850500,"2025-01-10 19:30:02",33.1
1109,Kamas,40.640216,-111.280745,"2025-01-10 19:30:03",28.9
1110,Mirror Lake,40.701123,-110.887579,"2025-01-10 19:30:04",17.8
1111,Lucin,41.346238,-113.905283,"2025-01-10 19:30:04",31.5
1112,Brian Head,37.692681,-112.850196,"2025-01-10 19:30:05",26.2
1113,Salt Lake City,40.400000,-111.850500,"2025-01-10 19:35:07",33.1
1114,Kamas,40.640216,-111.280745,"2025-01-10 19:35:08",28.9
1115,Mirror Lake,40.701123,-110.887579,"2025-01-10 19:35:08",17.8
1116,Lucin,41.346238,-113.905283,"2025-01-10 19:35:09",31.5
1117,Brian Head,37.692681,-112.850196,"2025-01-10 19:35:10",26.2
1118,Salt Lake City,40.400000,-111.850500,"2025-01-10 19:47:00",33.3
1119,Kamas,40.640216,-111.280745,"2025-01-10 19:47:01",29.1
